,dIntervalStart,nEnteredAcd,Start
1477,3/23/2022 22:15,1,2022-03-23 22:15:00
1478,3/23/2022 22:30,1,2022-03-23 22:30:00
1479,3/23/2022 22:45,1,2022-03-23 22:45:00
1480,3/23/2022 23:00,1,2022-03-23 23:00:00
1481,3/23/2022 23:15,1,2022-03-23 23:15:00
1482,3/23/2022 23:30,1,2022-03-23 23:30:00
1483,3/23/2022 23:45,1,2022-03-23 23:45:00
1484,3/23/2022 2:00,1,2022-03-23 02:00:00
1485,3/23/2022 2:15,1,2022-03-23 02:15:00
1486,3/23/2022 2:30,1,2022-03-23 02:30:00
1487,3/23/2022 2:45,1,2022-03-23 02:45:00
1488,3/23/2022 3:00,1,2022-03-23 03:00:00
1489,3/23/2022 3:15,1,2022-03-23 03:15:00
1490,3/23/2022 3:30,1,2022-03-23 03:30:00
1491,3/23/2022 3:45,1,2022-03-23 03:45:00
1492,3/23/2022 4:00,1,2022-03-23 04:00:00
1493,3/23/2022 4:15,1,2022-03-23 04:15:00
1494,3/23/2022 4:45,1,2022-03-23 04:45:00
1495,3/23/2022 5:00,1,2022-03-23 05:00:00
1496,3/23/2022 5:15,1,2022-03-23 05:15:00
1497,3/23/2022 5:30,1,2022-03-23 05:30:00
1498,3/23/2022 5:45,1,2022-03-23 05:45:00
1499,3/23/2022 6:00,1,2022-03-23 06:00:00
1500,3/23/2022 6:15,1,2022-03-23 06:15:00
1501,3/23/2022 6:30,1,2022-03-23 06:30:00
1502,3/23/2022 6:45,1,2022-03-23 06:45:00
1503,3/23/2022 7:00,1,2022-03-23 07:00:00
1504,3/23/2022 7:15,1,2022-03-23 07:15:00
1505,3/23/2022 7:30,1,2022-03-23 07:30:00
1506,3/23/2022 7:45,1,2022-03-23 07:45:00
1507,3/23/2022 8:00,1,2022-03-23 08:00:00
1508,3/23/2022 8:15,1,2022-03-23 08:15:00
1509,3/23/2022 8:30,1,2022-03-23 08:30:00
1510,3/23/2022 8:45,1,2022-03-23 08:45:00
1511,3/23/2022 9:00,1,2022-03-23 09:00:00
1512,3/23/2022 9:15,1,2022-03-23 09:15:00
1513,3/23/2022 9:30,1,2022-03-23 09:30:00
1514,3/23/2022 9:45,1,2022-03-23 09:45:00
1515,3/24/2022 0:00,1,2022-03-24 00:00:00
1516,3/24/2022 0:15,1,2022-03-24 00:15:00
1517,3/24/2022 0:30,1,2022-03-24 00:30:00
1518,3/24/2022 0:45,1,2022-03-24 00:45:00
1519,3/24/2022 10:00,1,2022-03-24 10:00:00
1520,3/24/2022 10:15,1,2022-03-24 10:15:00
1521,3/24/2022 10:30,1,2022-03-24 10:30:00
1522,3/24/2022 10:45,1,2022-03-24 10:45:00
1523,3/24/2022 11:00,1,2022-03-24 11:00:00
1524,3/24/2022 11:15,1,2022-03-24 11:15:00
1525,3/24/2022 11:30,1,2022-03-24 11:30:00
1526,3/24/2022 11:45,1,2022-03-24 11:45:00
1527,3/24/2022 12:00,1,2022-03-24 12:00:00
1528,3/24/2022 12:15,1,2022-03-24 12:15:00
1529,3/24/2022 12:30,1,2022-03-24 12:30:00
1530,3/24/2022 12:45,1,2022-03-24 12:45:00
1531,3/24/2022 13:00,1,2022-03-24 13:00:00
1532,3/24/2022 13:15,1,2022-03-24 13:15:00
1533,3/24/2022 13:30,1,2022-03-24 13:30:00
1534,3/24/2022 13:45,1,2022-03-24 13:45:00
1535,3/24/2022 14:00,1,2022-03-24 14:00:00
1536,3/24/2022 14:15,1,2022-03-24 14:15:00
1537,3/24/2022 14:30,1,2022-03-24 14:30:00
1538,3/24/2022 14:45,1,2022-03-24 14:45:00
1539,3/24/2022 15:00,1,2022-03-24 15:00:00
1540,3/24/2022 15:15,1,2022-03-24 15:15:00
1541,3/24/2022 15:30,1,2022-03-24 15:30:00
1542,3/24/2022 15:45,1,2022-03-24 15:45:00
1543,3/24/2022 16:00,1,2022-03-24 16:00:00
1544,3/24/2022 16:15,1,2022-03-24 16:15:00
1545,3/24/2022 16:30,1,2022-03-24 16:30:00
1546,3/24/2022 16:45,1,2022-03-24 16:45:00
1547,3/24/2022 17:00,1,2022-03-24 17:00:00
1548,3/24/2022 17:15,1,2022-03-24 17:15:00
1549,3/24/2022 17:30,1,2022-03-24 17:30:00
1550,3/24/2022 17:45,1,2022-03-24 17:45:00
1551,3/24/2022 18:00,1,2022-03-24 18:00:00
1552,3/24/2022 18:15,1,2022-03-24 18:15:00
1553,3/24/2022 18:30,1,2022-03-24 18:30:00
1554,3/24/2022 18:45,1,2022-03-24 18:45:00
1555,3/24/2022 19:00,1,2022-03-24 19:00:00
1556,3/24/2022 19:15,1,2022-03-24 19:15:00
1557,3/24/2022 19:30,1,2022-03-24 19:30:00
1558,3/24/2022 19:45,1,2022-03-24 19:45:00
1559,3/24/2022 1:00,1,2022-03-24 01:00:00
1560,3/24/2022 1:15,1,2022-03-24 01:15:00
1561,3/24/2022 1:30,1,2022-03-24 01:30:00
1562,3/24/2022 1:45,1,2022-03-24 01:45:00
1563,3/24/2022 20:00,1,2022-03-24 20:00:00
1564,3/24/2022 20:15,1,2022-03-24 20:15:00
1565,3/24/2022 20:30,1,2022-03-24 20:30:00
1566,3/24/2022 20:45,1,2022-03-24 20:45:00
1567,3/24/2022 21:00,1,2022-03-24 21:00:00
1568,3/24/2022 21:15,1,2022-03-24 21:15:00
1569,3/24/2022 21:30,1,2022-03-24 21:30:00
1570,3/24/2022 21:45,1,2022-03-24 21:45:00
1571,3/24/2022 22:00,1,2022-03-24 22:00:00
1572,3/24/2022 22:15,1,2022-03-24 22:15:00
1573,3/24/2022 22:30,1,2022-03-24 22:30:00
1574,3/24/2022 22:45,1,2022-03-24 22:45:00
1575,3/24/2022 23:00,1,2022-03-24 23:00:00
1576,3/24/2022 23:15,1,2022-03-24 23:15:00
1577,3/24/2022 23:30,1,2022-03-24 23:30:00
1578,3/24/2022 23:45,1,2022-03-24 23:45:00
1579,3/24/2022 2:00,1,2022-03-24 02:00:00
1580,3/24/2022 2:15,1,2022-03-24 02:15:00
1581,3/24/2022 2:30,1,2022-03-24 02:30:00
1582,3/24/2022 2:45,1,2022-03-24 02:45:00
1583,3/24/2022 3:00,1,2022-03-24 03:00:00
1584,3/24/2022 3:15,1,2022-03-24 03:15:00
1585,3/24/2022 3:30,1,2022-03-24 03:30:00
1586,3/24/2022 3:45,1,2022-03-24 03:45:00
1587,3/24/2022 4:00,1,2022-03-24 04:00:00
1588,3/24/2022 4:15,1,2022-03-24 04:15:00
1589,3/24/2022 4:30,1,2022-03-24 04:30:00
1590,3/24/2022 4:45,1,2022-03-24 04:45:00
1591,3/24/2022 5:00,1,2022-03-24 05:00:00
1592,3/24/2022 5:15,1,2022-03-24 05:15:00
1593,3/24/2022 5:30,1,2022-03-24 05:30:00
1594,3/24/2022 5:45,1,2022-03-24 05:45:00
1595,3/24/2022 6:00,1,2022-03-24 06:00:00
1596,3/24/2022 6:15,1,2022-03-24 06:15:00
1597,3/24/2022 6:30,1,2022-03-24 06:30:00
1598,3/24/2022 6:45,1,2022-03-24 06:45:00
1599,3/24/2022 7:00,1,2022-03-24 07:00:00
1600,3/24/2022 7:15,1,2022-03-24 07:15:00
1601,3/24/2022 7:30,1,2022-03-24 07:30:00
1602,3/24/2022 7:45,1,2022-03-24 07:45:00
1603,3/24/2022 8:00,1,2022-03-24 08:00:00
1604,3/24/2022 8:15,1,2022-03-24 08:15:00
1605,3/24/2022 8:30,1,2022-03-24 08:30:00
1606,3/24/2022 8:45,1,2022-03-24 08:45:00
1607,3/24/2022 9:00,1,2022-03-24 09:00:00
1608,3/24/2022 9:15,1,2022-03-24 09:15:00
1609,3/24/2022 9:30,1,2022-03-24 09:30:00
1610,3/24/2022 9:45,1,2022-03-24 09:45:00
1611,3/25/2022 0:00,1,2022-03-25 00:00:00
1612,3/25/2022 0:15,1,2022-03-25 00:15:00
1613,3/25/2022 0:30,1,2022-03-25 00:30:00
1614,3/25/2022 0:45,1,2022-03-25 00:45:00
1615,3/25/2022 10:00,1,2022-03-25 10:00:00
1616,3/25/2022 10:15,1,2022-03-25 10:15:00
1617,3/25/2022 10:30,1,2022-03-25 10:30:00
1618,3/25/2022 10:45,1,2022-03-25 10:45:00
1619,3/25/2022 11:00,1,2022-03-25 11:00:00
1620,3/25/2022 11:15,1,2022-03-25 11:15:00
1621,3/25/2022 11:30,1,2022-03-25 11:30:00
1622,3/25/2022 11:45,1,2022-03-25 11:45:00
1623,3/25/2022 12:00,1,2022-03-25 12:00:00
1624,3/25/2022 12:15,1,2022-03-25 12:15:00
1625,3/25/2022 12:30,1,2022-03-25 12:30:00
1626,3/25/2022 12:45,1,2022-03-25 12:45:00
1627,3/25/2022 13:00,1,2022-03-25 13:00:00
1628,3/25/2022 13:15,1,2022-03-25 13:15:00
1629,3/25/2022 13:30,1,2022-03-25 13:30:00
1630,3/25/2022 13:45,1,2022-03-25 13:45:00
1631,3/25/2022 14:00,1,2022-03-25 14:00:00
1632,3/25/2022 14:15,1,2022-03-25 14:15:00
1633,3/25/2022 14:30,1,2022-03-25 14:30:00
1634,3/25/2022 14:45,1,2022-03-25 14:45:00
1635,3/25/2022 15:00,1,2022-03-25 15:00:00
1636,3/25/2022 15:15,1,2022-03-25 15:15:00
1637,3/25/2022 15:30,1,2022-03-25 15:30:00
1638,3/25/2022 15:45,1,2022-03-25 15:45:00
1639,3/25/2022 16:00,1,2022-03-25 16:00:00
1640,3/25/2022 16:15,1,2022-03-25 16:15:00
1641,3/25/2022 16:30,1,2022-03-25 16:30:00
1642,3/25/2022 16:45,1,2022-03-25 16:45:00
1643,3/25/2022 17:00,1,2022-03-25 17:00:00
1644,3/25/2022 17:15,1,2022-03-25 17:15:00
1645,3/25/2022 17:30,1,2022-03-25 17:30:00
1646,3/25/2022 17:45,1,2022-03-25 17:45:00
1647,3/25/2022 18:00,1,2022-03-25 18:00:00
1648,3/25/2022 18:15,1,2022-03-25 18:15:00
1649,3/25/2022 18:30,1,2022-03-25 18:30:00
1650,3/25/2022 18:45,1,2022-03-25 18:45:00
1651,3/25/2022 19:00,1,2022-03-25 19:00:00
1652,3/25/2022 19:15,1,2022-03-25 19:15:00
1653,3/25/2022 19:30,1,2022-03-25 19:30:00
1654,3/25/2022 19:45,1,2022-03-25 19:45:00
1655,3/25/2022 1:00,1,2022-03-25 01:00:00
1656,3/25/2022 1:15,1,2022-03-25 01:15:00
1657,3/25/2022 1:30,1,2022-03-25 01:30:00
1658,3/25/2022 1:45,1,2022-03-25 01:45:00
1659,3/25/2022 20:00,1,2022-03-25 20:00:00
1660,3/25/2022 20:15,1,2022-03-25 20:15:00
1661,3/25/2022 20:30,1,2022-03-25 20:30:00
1662,3/25/2022 20:45,1,2022-03-25 20:45:00
1663,3/25/2022 21:00,1,2022-03-25 21:00:00
1664,3/25/2022 21:15,1,2022-03-25 21:15:00
1665,3/25/2022 21:30,1,2022-03-25 21:30:00
1666,3/25/2022 21:45,1,2022-03-25 21:45:00
1667,3/25/2022 22:00,1,2022-03-25 22:00:00
1668,3/25/2022 22:15,1,2022-03-25 22:15:00
1669,3/25/2022 22:30,1,2022-03-25 22:30:00
1670,3/25/2022 22:45,1,2022-03-25 22:45:00
1671,3/25/2022 23:00,1,2022-03-25 23:00:00
1672,3/25/2022 23:15,1,2022-03-25 23:15:00
1673,3/25/2022 23:30,1,2022-03-25 23:30:00
1674,3/25/2022 23:45,1,2022-03-25 23:45:00
1675,3/25/2022 2:00,1,2022-03-25 02:00:00
1676,3/25/2022 2:15,1,2022-03-25 02:15:00
1677,3/25/2022 2:30,1,2022-03-25 02:30:00
1678,3/25/2022 2:45,1,2022-03-25 02:45:00
1679,3/25/2022 3:00,1,2022-03-25 03:00:00
1680,3/25/2022 3:15,1,2022-03-25 03:15:00
1681,3/25/2022 3:30,1,2022-03-25 03:30:00
1682,3/25/2022 3:45,1,2022-03-25 03:45:00
1683,3/25/2022 4:00,1,2022-03-25 04:00:00
1684,3/25/2022 4:15,1,2022-03-25 04:15:00
1685,3/25/2022 4:30,1,2022-03-25 04:30:00
1686,3/25/2022 5:00,1,2022-03-25 05:00:00
1687,3/25/2022 5:15,1,2022-03-25 05:15:00
1688,3/25/2022 5:30,1,2022-03-25 05:30:00
1689,3/25/2022 6:00,1,2022-03-25 06:00:00
1690,3/25/2022 6:15,1,2022-03-25 06:15:00
1691,3/25/2022 6:30,1,2022-03-25 06:30:00
1692,3/25/2022 6:45,1,2022-03-25 06:45:00
1693,3/25/2022 7:00,1,2022-03-25 07:00:00
1694,3/25/2022 7:15,1,2022-03-25 07:15:00
1695,3/25/2022 7:30,1,2022-03-25 07:30:00
1696,3/25/2022 7:45,1,2022-03-25 07:45:00
1697,3/25/2022 8:00,1,2022-03-25 08:00:00
1698,3/25/2022 8:15,1,2022-03-25 08:15:00
1699,3/25/2022 8:30,1,2022-03-25 08:30:00
1700,3/25/2022 8:45,1,2022-03-25 08:45:00
1701,3/25/2022 9:00,1,2022-03-25 09:00:00
1702,3/25/2022 9:15,1,2022-03-25 09:15:00
1703,3/25/2022 9:30,1,2022-03-25 09:30:00
1704,3/25/2022 9:45,1,2022-03-25 09:45:00
1705,3/26/2022 0:00,1,2022-03-26 00:00:00
1706,3/26/2022 0:15,1,2022-03-26 00:15:00
1707,3/26/2022 0:30,1,2022-03-26 00:30:00
1708,3/26/2022 0:45,1,2022-03-26 00:45:00
1709,3/26/2022 10:00,1,2022-03-26 10:00:00
1710,3/26/2022 10:15,1,2022-03-26 10:15:00
1711,3/26/2022 10:30,1,2022-03-26 10:30:00
1712,3/26/2022 10:45,1,2022-03-26 10:45:00
1713,3/26/2022 11:00,1,2022-03-26 11:00:00
1714,3/26/2022 11:15,1,2022-03-26 11:15:00
1715,3/26/2022 11:30,1,2022-03-26 11:30:00
1716,3/26/2022 11:45,1,2022-03-26 11:45:00
1717,3/26/2022 12:00,1,2022-03-26 12:00:00
1718,3/26/2022 12:15,1,2022-03-26 12:15:00
1719,3/26/2022 12:30,1,2022-03-26 12:30:00
1720,3/26/2022 12:45,1,2022-03-26 12:45:00
1721,3/26/2022 13:00,1,2022-03-26 13:00:00
1722,3/26/2022 13:15,1,2022-03-26 13:15:00
1723,3/26/2022 13:30,1,2022-03-26 13:30:00
1724,3/26/2022 13:45,1,2022-03-26 13:45:00
1725,3/26/2022 14:00,1,2022-03-26 14:00:00
1726,3/26/2022 14:15,1,2022-03-26 14:15:00
1727,3/26/2022 14:30,1,2022-03-26 14:30:00
1728,3/26/2022 14:45,1,2022-03-26 14:45:00
1729,3/26/2022 15:00,1,2022-03-26 15:00:00
1730,3/26/2022 15:15,1,2022-03-26 15:15:00
1731,3/26/2022 15:30,1,2022-03-26 15:30:00
1732,3/26/2022 15:45,1,2022-03-26 15:45:00
1733,3/26/2022 16:00,1,2022-03-26 16:00:00
1734,3/26/2022 16:15,1,2022-03-26 16:15:00
1735,3/26/2022 16:30,1,2022-03-26 16:30:00
1736,3/26/2022 16:45,1,2022-03-26 16:45:00
1737,3/26/2022 17:00,1,2022-03-26 17:00:00
1738,3/26/2022 17:15,1,2022-03-26 17:15:00
1739,3/26/2022 17:30,1,2022-03-26 17:30:00
1740,3/26/2022 17:45,1,2022-03-26 17:45:00
1741,3/26/2022 18:00,1,2022-03-26 18:00:00
1742,3/26/2022 18:15,1,2022-03-26 18:15:00
1743,3/26/2022 18:30,1,2022-03-26 18:30:00
1744,3/26/2022 18:45,1,2022-03-26 18:45:00
1745,3/26/2022 19:00,1,2022-03-26 19:00:00
1746,3/26/2022 19:15,1,2022-03-26 19:15:00
1747,3/26/2022 19:30,1,2022-03-26 19:30:00
1748,3/26/2022 19:45,1,2022-03-26 19:45:00
1749,3/26/2022 1:00,1,2022-03-26 01:00:00
1750,3/26/2022 1:15,1,2022-03-26 01:15:00
1751,3/26/2022 1:30,1,2022-03-26 01:30:00
1752,3/26/2022 1:45,1,2022-03-26 01:45:00
1753,3/26/2022 20:00,1,2022-03-26 20:00:00
1754,3/26/2022 20:15,1,2022-03-26 20:15:00
1755,3/26/2022 20:30,1,2022-03-26 20:30:00
1756,3/26/2022 20:45,1,2022-03-26 20:45:00
1757,3/26/2022 21:00,1,2022-03-26 21:00:00
1758,3/26/2022 21:15,1,2022-03-26 21:15:00
1759,3/26/2022 21:30,1,2022-03-26 21:30:00
1760,3/26/2022 21:45,1,2022-03-26 21:45:00
1761,3/26/2022 22:00,1,2022-03-26 22:00:00
1762,3/26/2022 22:15,1,2022-03-26 22:15:00
1763,3/26/2022 22:30,1,2022-03-26 22:30:00
1764,3/26/2022 22:45,1,2022-03-26 22:45:00
1765,3/26/2022 23:00,1,2022-03-26 23:00:00
1766,3/26/2022 23:15,1,2022-03-26 23:15:00
1767,3/26/2022 23:30,1,2022-03-26 23:30:00
1768,3/26/2022 23:45,1,2022-03-26 23:45:00
1769,3/26/2022 2:00,1,2022-03-26 02:00:00
1770,3/26/2022 2:15,1,2022-03-26 02:15:00
1771,3/26/2022 2:30,1,2022-03-26 02:30:00
1772,3/26/2022 2:45,1,2022-03-26 02:45:00
1773,3/26/2022 3:00,1,2022-03-26 03:00:00
1774,3/26/2022 3:15,1,2022-03-26 03:15:00
1775,3/26/2022 3:30,1,2022-03-26 03:30:00
1776,3/26/2022 3:45,1,2022-03-26 03:45:00
1777,3/26/2022 4:00,1,2022-03-26 04:00:00
1778,3/26/2022 4:15,1,2022-03-26 04:15:00
1779,3/26/2022 4:30,1,2022-03-26 04:30:00
1780,3/26/2022 4:45,1,2022-03-26 04:45:00
1781,3/26/2022 5:00,1,2022-03-26 05:00:00
1782,3/26/2022 5:15,1,2022-03-26 05:15:00
1783,3/26/2022 5:30,1,2022-03-26 05:30:00
1784,3/26/2022 5:45,1,2022-03-26 05:45:00
1785,3/26/2022 6:00,1,2022-03-26 06:00:00
1786,3/26/2022 6:15,1,2022-03-26 06:15:00
1787,3/26/2022 6:30,1,2022-03-26 06:30:00
1788,3/26/2022 6:45,1,2022-03-26 06:45:00
1789,3/26/2022 7:00,1,2022-03-26 07:00:00
1790,3/26/2022 7:15,1,2022-03-26 07:15:00
1791,3/26/2022 7:30,1,2022-03-26 07:30:00
1792,3/26/2022 7:45,1,2022-03-26 07:45:00
1793,3/26/2022 8:00,1,2022-03-26 08:00:00
1794,3/26/2022 8:15,1,2022-03-26 08:15:00
1795,3/26/2022 8:30,1,2022-03-26 08:30:00
1796,3/26/2022 8:45,1,2022-03-26 08:45:00
1797,3/26/2022 9:00,1,2022-03-26 09:00:00
1798,3/26/2022 9:15,1,2022-03-26 09:15:00
1799,3/26/2022 9:30,1,2022-03-26 09:30:00
1800,3/26/2022 9:45,1,2022-03-26 09:45:00
1801,3/27/2022 0:00,1,2022-03-27 00:00:00
1802,3/27/2022 0:15,1,2022-03-27 00:15:00
1803,3/27/2022 0:30,1,2022-03-27 00:30:00
1804,3/27/2022 0:45,1,2022-03-27 00:45:00
1805,3/27/2022 10:00,1,2022-03-27 10:00:00
1806,3/27/2022 10:15,1,2022-03-27 10:15:00
1807,3/27/2022 10:30,1,2022-03-27 10:30:00
1808,3/27/2022 10:45,1,2022-03-27 10:45:00
1809,3/27/2022 11:00,1,2022-03-27 11:00:00
1810,3/27/2022 11:15,1,2022-03-27 11:15:00
1811,3/27/2022 11:30,1,2022-03-27 11:30:00
1812,3/27/2022 11:45,1,2022-03-27 11:45:00
1813,3/27/2022 12:00,1,2022-03-27 12:00:00
1814,3/27/2022 12:15,1,2022-03-27 12:15:00
1815,3/27/2022 12:30,1,2022-03-27 12:30:00
1816,3/27/2022 12:45,1,2022-03-27 12:45:00
1817,3/27/2022 13:00,1,2022-03-27 13:00:00
1818,3/27/2022 13:15,1,2022-03-27 13:15:00
1819,3/27/2022 13:30,1,2022-03-27 13:30:00
1820,3/27/2022 13:45,1,2022-03-27 13:45:00
1821,3/27/2022 14:00,1,2022-03-27 14:00:00
1822,3/27/2022 14:15,1,2022-03-27 14:15:00
1823,3/27/2022 14:30,1,2022-03-27 14:30:00
1824,3/27/2022 14:45,1,2022-03-27 14:45:00
1825,3/27/2022 15:00,1,2022-03-27 15:00:00
1826,3/27/2022 15:15,1,2022-03-27 15:15:00
1827,3/27/2022 15:30,1,2022-03-27 15:30:00
1828,3/27/2022 15:45,1,2022-03-27 15:45:00
1829,3/27/2022 16:00,1,2022-03-27 16:00:00
1830,3/27/2022 16:15,1,2022-03-27 16:15:00
1831,3/27/2022 16:30,1,2022-03-27 16:30:00
1832,3/27/2022 16:45,1,2022-03-27 16:45:00
1833,3/27/2022 17:00,1,2022-03-27 17:00:00
1834,3/27/2022 17:15,1,2022-03-27 17:15:00
1835,3/27/2022 17:30,1,2022-03-27 17:30:00
1836,3/27/2022 17:45,1,2022-03-27 17:45:00
1837,3/27/2022 18:00,1,2022-03-27 18:00:00
1838,3/27/2022 18:15,1,2022-03-27 18:15:00
1839,3/27/2022 18:30,1,2022-03-27 18:30:00
1840,3/27/2022 18:45,1,2022-03-27 18:45:00
1841,3/27/2022 19:00,1,2022-03-27 19:00:00
1842,3/27/2022 19:15,1,2022-03-27 19:15:00
1843,3/27/2022 19:30,1,2022-03-27 19:30:00
1844,3/27/2022 19:45,1,2022-03-27 19:45:00
1845,3/27/2022 1:00,1,2022-03-27 01:00:00
1846,3/27/2022 1:15,1,2022-03-27 01:15:00
1847,3/27/2022 1:30,1,2022-03-27 01:30:00
1848,3/27/2022 1:45,1,2022-03-27 01:45:00
1849,3/27/2022 20:00,1,2022-03-27 20:00:00
1850,3/27/2022 20:15,1,2022-03-27 20:15:00
1851,3/27/2022 20:30,1,2022-03-27 20:30:00
1852,3/27/2022 20:45,1,2022-03-27 20:45:00
1853,3/27/2022 21:00,1,2022-03-27 21:00:00
1854,3/27/2022 21:15,1,2022-03-27 21:15:00
1855,3/27/2022 21:30,1,2022-03-27 21:30:00
1856,3/27/2022 21:45,1,2022-03-27 21:45:00
1857,3/27/2022 22:00,1,2022-03-27 22:00:00
1858,3/27/2022 22:15,1,2022-03-27 22:15:00
1859,3/27/2022 22:30,1,2022-03-27 22:30:00
1860,3/27/2022 22:45,1,2022-03-27 22:45:00
1861,3/27/2022 23:00,1,2022-03-27 23:00:00
1862,3/27/2022 23:15,1,2022-03-27 23:15:00
1863,3/27/2022 23:30,1,2022-03-27 23:30:00
1864,3/27/2022 23:45,1,2022-03-27 23:45:00
1865,3/27/2022 2:00,1,2022-03-27 02:00:00
1866,3/27/2022 2:15,1,2022-03-27 02:15:00
1867,3/27/2022 2:30,1,2022-03-27 02:30:00
1868,3/27/2022 2:45,1,2022-03-27 02:45:00
1869,3/27/2022 3:00,1,2022-03-27 03:00:00
1870,3/27/2022 3:15,1,2022-03-27 03:15:00
1871,3/27/2022 3:30,1,2022-03-27 03:30:00
1872,3/27/2022 3:45,1,2022-03-27 03:45:00
1873,3/27/2022 4:00,1,2022-03-27 04:00:00
1874,3/27/2022 4:15,1,2022-03-27 04:15:00
1875,3/27/2022 4:30,1,2022-03-27 04:30:00
1876,3/27/2022 5:00,1,2022-03-27 05:00:00
1877,3/27/2022 5:15,1,2022-03-27 05:15:00
1878,3/27/2022 5:45,1,2022-03-27 05:45:00
1879,3/27/2022 6:00,1,2022-03-27 06:00:00
1880,3/27/2022 6:30,1,2022-03-27 06:30:00
1881,3/27/2022 6:45,1,2022-03-27 06:45:00
1882,3/27/2022 7:00,1,2022-03-27 07:00:00
1883,3/27/2022 7:15,1,2022-03-27 07:15:00
1884,3/27/2022 7:45,1,2022-03-27 07:45:00
1885,3/27/2022 8:00,1,2022-03-27 08:00:00
1886,3/27/2022 8:15,1,2022-03-27 08:15:00
1887,3/27/2022 8:30,1,2022-03-27 08:30:00
1888,3/27/2022 8:45,1,2022-03-27 08:45:00
1889,3/27/2022 9:00,1,2022-03-27 09:00:00
1890,3/27/2022 9:15,1,2022-03-27 09:15:00
1891,3/27/2022 9:30,1,2022-03-27 09:30:00
1892,3/27/2022 9:45,1,2022-03-27 09:45:00
1893,3/28/2022 0:00,1,2022-03-28 00:00:00
1894,3/28/2022 0:15,1,2022-03-28 00:15:00
1895,3/28/2022 0:30,1,2022-03-28 00:30:00
1896,3/28/2022 0:45,1,2022-03-28 00:45:00
1897,3/28/2022 10:00,1,2022-03-28 10:00:00
1898,3/28/2022 10:15,1,2022-03-28 10:15:00
1899,3/28/2022 10:30,1,2022-03-28 10:30:00
1900,3/28/2022 10:45,1,2022-03-28 10:45:00
1901,3/28/2022 11:00,1,2022-03-28 11:00:00
1902,3/28/2022 11:15,1,2022-03-28 11:15:00
1903,3/28/2022 11:30,1,2022-03-28 11:30:00
1904,3/28/2022 11:45,1,2022-03-28 11:45:00
1905,3/28/2022 12:00,1,2022-03-28 12:00:00
1906,3/28/2022 12:15,1,2022-03-28 12:15:00
1907,3/28/2022 12:30,1,2022-03-28 12:30:00
1908,3/28/2022 12:45,1,2022-03-28 12:45:00
1909,3/28/2022 13:00,1,2022-03-28 13:00:00
1910,3/28/2022 13:15,1,2022-03-28 13:15:00
1911,3/28/2022 13:30,1,2022-03-28 13:30:00
1912,3/28/2022 13:45,1,2022-03-28 13:45:00
1913,3/28/2022 14:00,1,2022-03-28 14:00:00
1914,3/28/2022 14:15,1,2022-03-28 14:15:00
1915,3/28/2022 14:30,1,2022-03-28 14:30:00
1916,3/28/2022 14:45,1,2022-03-28 14:45:00
1917,3/28/2022 15:00,1,2022-03-28 15:00:00
1918,3/28/2022 15:15,1,2022-03-28 15:15:00
1919,3/28/2022 15:30,1,2022-03-28 15:30:00
1920,3/28/2022 15:45,1,2022-03-28 15:45:00
1921,3/28/2022 16:00,1,2022-03-28 16:00:00
1922,3/28/2022 16:15,1,2022-03-28 16:15:00
1923,3/28/2022 16:30,1,2022-03-28 16:30:00
1924,3/28/2022 16:45,1,2022-03-28 16:45:00
1925,3/28/2022 17:00,1,2022-03-28 17:00:00
1926,3/28/2022 17:15,1,2022-03-28 17:15:00
1927,3/28/2022 17:30,1,2022-03-28 17:30:00
1928,3/28/2022 17:45,1,2022-03-28 17:45:00
1929,3/28/2022 18:00,1,2022-03-28 18:00:00
1930,3/28/2022 18:15,1,2022-03-28 18:15:00
1931,3/28/2022 18:30,1,2022-03-28 18:30:00
1932,3/28/2022 18:45,1,2022-03-28 18:45:00
1933,3/28/2022 19:00,1,2022-03-28 19:00:00
1934,3/28/2022 19:15,1,2022-03-28 19:15:00
1935,3/28/2022 19:30,1,2022-03-28 19:30:00
1936,3/28/2022 19:45,1,2022-03-28 19:45:00
1937,3/28/2022 1:00,1,2022-03-28 01:00:00
1938,3/28/2022 1:15,1,2022-03-28 01:15:00
1939,3/28/2022 1:30,1,2022-03-28 01:30:00
1940,3/28/2022 1:45,1,2022-03-28 01:45:00
1941,3/28/2022 20:00,1,2022-03-28 20:00:00
1942,3/28/2022 20:15,1,2022-03-28 20:15:00
1943,3/28/2022 20:30,1,2022-03-28 20:30:00
1944,3/28/2022 20:45,1,2022-03-28 20:45:00
1945,3/28/2022 21:00,1,2022-03-28 21:00:00
1946,3/28/2022 21:15,1,2022-03-28 21:15:00
1947,3/28/2022 21:30,1,2022-03-28 21:30:00
1948,3/28/2022 21:45,1,2022-03-28 21:45:00
1949,3/28/2022 22:00,1,2022-03-28 22:00:00
1950,3/28/2022 22:15,1,2022-03-28 22:15:00
1951,3/28/2022 22:30,1,2022-03-28 22:30:00
1952,3/28/2022 22:45,1,2022-03-28 22:45:00
1953,3/28/2022 23:00,1,2022-03-28 23:00:00
1954,3/28/2022 23:15,1,2022-03-28 23:15:00
1955,3/28/2022 23:30,1,2022-03-28 23:30:00
1956,3/28/2022 23:45,1,2022-03-28 23:45:00
1957,3/28/2022 2:00,1,2022-03-28 02:00:00
1958,3/28/2022 2:15,1,2022-03-28 02:15:00
