"PRI_INDEX","ROUTING_SET","START_TIME","STOP_TIME","HOUR","MINUTE","Req","Sch","Schedule Tally Delta","Net"
110,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,3,15,0,2,,2
111,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,3,30,0,3,,3
112,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,3,45,3,3,,0
113,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,4,0,2,2,,0
114,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,4,15,0,2,,2
115,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,4,30,1.08,3,,1.92
116,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,4,45,0,2,,2
117,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,5,0,2.51,3,,0.49
118,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,5,15,1.69,3,,1.31
119,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,5,30,0.53,2,,1.47
120,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,5,45,0,3,,3
121,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,6,0,0,3,,3
122,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,6,15,0,4,,4
123,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,6,30,0,4,,4
124,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,6,45,1.65,3.67,,2.02
125,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,7,0,0,4,,4
126,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,7,15,0,3.67,,3.67
127,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,7,30,2.31,4.47,,2.16
128,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,7,45,3.41,3.8,,0.39
129,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,8,0,0.42,4,,3.58
130,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,8,15,0.84,3,,2.16
131,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,8,30,4.82,5,,0.18
132,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,8,45,4.26,4,,-0.26
133,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,9,0,6,6,,0
134,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,9,15,3.55,4,,0.45
135,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,9,30,6.5,5.4,,-1.1
136,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,9,45,9.04,6.8,,-2.24
137,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,10,0,6.71,8.2,,1.49
138,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,10,15,8.6,7.27,,-1.33
139,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,10,30,8.56,8,,-0.56
140,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,10,45,8.67,8.67,,0
141,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,11,0,8.38,10,,1.62
142,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,11,15,9.77,9,,-0.77
143,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,11,30,10.36,9,,-1.36
144,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,11,45,11.91,8,,-3.91
145,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,12,0,12.58,8,,-4.58
146,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,12,15,16.07,10,,-6.07
147,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,12,30,12.8,9,,-3.8
148,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,12,45,11.3,9,,-2.3
149,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,13,0,10,10,,0
150,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,13,15,10.17,11,,0.83
151,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,13,30,7.47,8,,0.53
152,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,13,45,10.55,9.87,,-0.68
153,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,14,0,10.25,13,,2.75
154,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,14,15,11.35,11,,-0.35
155,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,14,30,15.94,12.67,,-3.27
156,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,14,45,14.31,11,,-3.31
157,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,15,0,10.92,10,,-0.92
158,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,15,15,8.79,8.67,,-0.12
159,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,15,30,2.15,10,,7.85
160,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,15,45,13.65,9.33,,-4.32
161,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,16,0,10.08,8,,-2.08
162,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,16,15,9.68,7,,-2.68
163,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,16,30,10.29,8,,-2.29
164,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,16,45,10.71,8.67,,-2.04
165,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,17,0,6.85,6,,-0.85
166,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,17,15,10.34,7.93,,-2.41
167,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,17,30,12.82,9,,-3.82
168,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,17,45,8.22,9,,0.78
169,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,18,0,8.79,9.67,,0.88
170,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,18,15,2.37,9.67,,7.3
171,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,18,30,0.71,5.53,,4.82
172,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,18,45,1.75,7,,5.25
173,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,19,0,0.89,7,,6.11
174,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,19,15,2.16,7.47,,5.31
175,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,19,30,0,8,,8
176,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,19,45,0.69,9,,8.31
177,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,20,0,4.56,6.6,,2.04
178,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,20,15,0.71,5,,4.29
179,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,20,30,0.68,4,,3.32
180,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,20,45,0,5.33,,5.33
181,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,21,0,4.99,6,,1.01
182,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,21,15,0.37,5,,4.63
183,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,21,30,0,5,,5
184,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,21,45,1.69,6,,4.31
185,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,22,0,0.92,6,,5.08
186,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,22,15,2.1,5.67,,3.57
187,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,22,30,0.42,5,,4.58
188,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,22,45,0.68,4,,3.32
189,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,23,0,0,4,,4
190,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,23,15,2.87,5,,2.13
191,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,23,30,2.64,4,,1.36
192,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,23,45,2.76,4.67,,1.91
193,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,0,0,4.09,5,,0.91
194,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,0,15,2.28,4.67,,2.39
195,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,0,30,0,4,,4
196,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,0,45,0,4,,4
197,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,1,0,0,3,,3
198,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,1,15,0,3,,3
199,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,1,30,0,3,,3
200,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,1,45,0,2,,2
201,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,2,0,0,2,,2
202,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,2,15,0,3,,3
203,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,2,30,0,2,,2
204,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,2,45,0,3,,3
205,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,3,0,0,3,,3
206,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,3,15,3,3,,0
207,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,3,30,0,4,,4
208,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,3,45,4,4,,0
209,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,4,0,0,3,,3
210,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,4,15,0,3,,3
211,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,4,30,0,4,,4
212,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,4,45,0,3,,3
213,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,5,0,2.51,3.93,,1.42
214,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,5,15,0,3.93,,3.93
215,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,5,30,1.25,4,,2.75
216,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,5,45,3.68,2,,-1.68
217,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,6,0,1.2,4,,2.8
218,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,6,15,0,5,,5
219,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,6,30,0.68,5,,4.32
220,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,6,45,0,4.67,,4.67
221,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,7,0,1.25,3.6,,2.35
