UserId,Date,StatusKey,Code,Min
kashford,2022-10-11,escalation wait,Team 2,3.75
kashford,2022-10-11,follow up,Team 2,0.0333333333333333
kashford,2022-10-11,on call,Team 2,267.433333333333
kashford,2022-10-11,scheduled break,Team 2,31.7833333333333
kashford,2022-10-12,acw,Team 2,37.7
kashford,2022-10-12,at lunch,Team 2,31.3833333333333
kashford,2022-10-12,follow up,Team 2,0.116666666666667
kashford,2022-10-12,on call,Team 2,253.683333333333
kashford,2022-10-12,scheduled break,Team 2,31.3
kashford,2022-10-13,acw,Team 2,29.3166666666667
kashford,2022-10-13,at lunch,Team 2,31.4
kashford,2022-10-13,follow up,Team 2,0.133333333333333
kashford,2022-10-13,on call,Team 2,166.133333333333
kashford,2022-10-13,scheduled break,Team 2,31.7666666666667
kashford,2022-10-14,acw,Team 2,42.6
kashford,2022-10-14,at lunch,Team 2,30.9166666666667
kashford,2022-10-14,follow up,Team 2,0.0166666666666667
kashford,2022-10-14,on call,Team 2,225.7
kashford,2022-10-14,scheduled break,Team 2,31.4666666666667
kashford,2022-10-16,acw,Team 2,7.66666666666667
kashford,2022-10-16,follow up,Team 2,0
kashford,2022-10-16,on call,Team 2,71.1666666666667
kashford,2022-10-16,scheduled break,Team 2,15.7166666666667
kashford,2022-10-17,acw,Team 2,51.15
kashford,2022-10-17,at lunch,Team 2,31.1833333333333
kashford,2022-10-17,follow up,Team 2,0.1
kashford,2022-10-17,on call,Team 2,329.2
kashford,2022-10-17,scheduled break,Team 2,31.8666666666667
kashford,2022-10-17,tc issues,Team 2,1.33333333333333
kashford,2022-10-18,acw,Team 2,38.6333333333333
kashford,2022-10-18,at lunch,Team 2,31.3166666666667
kashford,2022-10-18,follow up,Team 2,0.133333333333333
kashford,2022-10-18,on call,Team 2,207.5
kashford,2022-10-18,scheduled break,Team 2,31.8333333333333
kashford,2022-10-18,tc issues,Team 2,2.11666666666667
kashford,2022-10-19,acw,Team 2,43.3
kashford,2022-10-19,at lunch,Team 2,31.0166666666667
kashford,2022-10-19,escalation wait,Team 2,8.31666666666667
kashford,2022-10-19,follow up,Team 2,0.2
kashford,2022-10-19,on call,Team 2,216.466666666667
kashford,2022-10-19,scheduled break,Team 2,32.15
kashford,2022-10-20,acw,Team 2,44.1833333333333
kashford,2022-10-20,at a training session,Team 2,65.7
kashford,2022-10-20,at lunch,Team 2,31.25
kashford,2022-10-20,escalation wait,Team 2,2.48333333333333
kashford,2022-10-20,follow up,Team 2,0.15
kashford,2022-10-20,on call,Team 2,248.516666666667
kashford,2022-10-20,scheduled break,Team 2,31.8833333333333
kashford,2022-10-21,acw,Team 2,49.85
kashford,2022-10-21,at lunch,Team 2,46.4666666666667
kashford,2022-10-21,follow up,Team 2,0.2
kashford,2022-10-21,on call,Team 2,277.416666666667
kashford,2022-10-21,scheduled break,Team 2,15.2833333333333
kashford,2022-10-21,tc issues,Team 2,2.31666666666667
kashford,2022-10-24,acw,Team 2,46.2166666666667
kashford,2022-10-24,at lunch,Team 2,31.0833333333333
kashford,2022-10-24,follow up,Team 2,0.0166666666666667
kashford,2022-10-24,on call,Team 2,321.1
kashford,2022-10-24,scheduled break,Team 2,31.7833333333333
kashford,2022-10-25,acw,Team 2,24.9666666666667
kashford,2022-10-25,at lunch,Team 2,31.5333333333333
kashford,2022-10-25,follow up,Team 2,0.133333333333333
kashford,2022-10-25,on call,Team 2,208.933333333333
kashford,2022-10-25,scheduled break,Team 2,15.8
kashford,2022-10-25,tc issues,Team 2,0.683333333333333
kashford,2022-10-26,acw,Team 2,36.6333333333333
kashford,2022-10-26,at lunch,Team 2,31.2833333333333
kashford,2022-10-26,follow up,Team 2,0.133333333333333
kashford,2022-10-26,on call,Team 2,259.566666666667
kashford,2022-10-26,scheduled break,Team 2,32.35
kashford,2022-10-27,acw,Team 2,44.8833333333333
kashford,2022-10-27,at lunch,Team 2,31.9166666666667
kashford,2022-10-27,escalation wait,Team 2,16.7
kashford,2022-10-27,follow up,Team 2,0.166666666666667
kashford,2022-10-27,on call,Team 2,282.6
kashford,2022-10-27,scheduled break,Team 2,31.4666666666667
kashford,2022-10-28,acw,Team 2,48.55
kashford,2022-10-28,at lunch,Team 2,31.2833333333333
kashford,2022-10-28,escalation wait,Team 2,5.83333333333333
kashford,2022-10-28,follow up,Team 2,0.25
kashford,2022-10-28,on call,Team 2,304.133333333333
kashford,2022-10-28,scheduled break,Team 2,32.4666666666667
kashford,2022-10-31,acw,Team 2,50.4
kashford,2022-10-31,at lunch,Team 2,30.6833333333333
kashford,2022-10-31,escalation wait,Team 2,21.65
kashford,2022-10-31,follow up,Team 2,0.366666666666667
kashford,2022-10-31,on call,Team 2,327.15
kashford,2022-10-31,scheduled break,Team 2,31.65
kashford,2022-11-01,acw,Team 2,44.2333333333333
kashford,2022-11-01,at lunch,Team 2,31.4666666666667
kashford,2022-11-01,follow up,Team 2,0.133333333333333
kashford,2022-11-01,on call,Team 2,233.3
kashford,2022-11-01,scheduled break,Team 2,31.9166666666667
kashford,2022-11-02,acw,Team 2,12.95
kashford,2022-11-02,follow up,Team 2,0.05
kashford,2022-11-02,on call,Team 2,79.9166666666667
kashford,2022-11-03,acw,Team 2,42.0666666666667
kashford,2022-11-03,at lunch,Team 2,30.8666666666667
kashford,2022-11-03,escalation wait,Team 2,16.5333333333333
kashford,2022-11-03,follow up,Team 2,0.216666666666667
kashford,2022-11-03,on call,Team 2,296.316666666667
kashford,2022-11-03,scheduled break,Team 2,21.7
kashford,2022-11-03,tc issues,Team 2,0.333333333333333
kashford,2022-11-04,acw,Team 2,51.4666666666667
kashford,2022-11-04,at lunch,Team 2,30.8666666666667
kashford,2022-11-04,escalation wait,Team 2,20.5333333333333
kashford,2022-11-04,follow up,Team 2,0.2
kashford,2022-11-04,on call,Team 2,317.616666666667
kashford,2022-11-04,scheduled break,Team 2,32.4
kashford,2022-11-07,acw,Team 2,64.1
kashford,2022-11-07,at lunch,Team 2,31.1166666666667
kashford,2022-11-07,follow up,Team 2,0.0333333333333333
kashford,2022-11-07,on call,Team 2,279.65
kashford,2022-11-07,scheduled break,Team 2,32.1
kashford,2022-11-08,acw,Team 2,43.9833333333333
kashford,2022-11-08,at lunch,Team 2,31.2
kashford,2022-11-08,follow up,Team 2,0.116666666666667
kashford,2022-11-08,on call,Team 2,172.083333333333
kashford,2022-11-08,scheduled break,Team 2,32.65
kashford,2022-11-09,acw,Team 2,44.05
kashford,2022-11-09,at lunch,Team 2,31.35
kashford,2022-11-09,escalation wait,Team 2,8.11666666666667
kashford,2022-11-09,follow up,Team 2,0.183333333333333
kashford,2022-11-09,on call,Team 2,249.85
kashford,2022-11-09,scheduled break,Team 2,29.4833333333333
kashford,2022-11-09,tc issues,Team 2,11.5333333333333
kashford,2022-11-10,acw,Team 2,42.6833333333333
kashford,2022-11-10,at lunch,Team 2,32.0833333333333
kashford,2022-11-10,follow up,Team 2,0.0333333333333333
kashford,2022-11-10,on call,Team 2,279.016666666667
kashford,2022-11-10,scheduled break,Team 2,32.2166666666667
kashford,2022-11-11,acw,Team 2,50.55
kashford,2022-11-11,at lunch,Team 2,31.05
kashford,2022-11-11,follow up,Team 2,0.05
kashford,2022-11-11,on call,Team 2,318.983333333333
kashford,2022-11-11,scheduled break,Team 2,32.35
kashford,2022-11-14,acw,Team 2,25.3166666666667
kashford,2022-11-14,at lunch,Team 2,3.1
kashford,2022-11-14,escalation wait,Team 2,42.4666666666667
kashford,2022-11-14,follow up,Team 2,0.6
kashford,2022-11-14,in a meeting,Team 2,6.2
kashford,2022-11-14,on call,Team 2,149.266666666667
kashford,2022-11-14,scheduled break,Team 2,24.8833333333333
kashford,2022-11-14,tc issues,Team 2,23.1166666666667
kashford,2022-11-16,acw,Team 2,46.15
kashford,2022-11-16,at lunch,Team 2,30.8
kashford,2022-11-16,follow up,Team 2,0.0666666666666667
kashford,2022-11-16,in a meeting,Team 2,7.33333333333333
kashford,2022-11-16,on call,Team 2,269.616666666667
kashford,2022-11-16,scheduled break,Team 2,32.4666666666667
kashford,2022-11-17,acw,Team 2,54.9666666666667
kashford,2022-11-17,at lunch,Team 2,31.2666666666667
kashford,2022-11-17,escalation wait,Team 2,39.1666666666667
kashford,2022-11-17,follow up,Team 2,0.333333333333333
kashford,2022-11-17,on call,Team 2,282.366666666667
kashford,2022-11-17,scheduled break,Team 2,32.0333333333333
kashford,2022-11-21,acw,Team 2,45.0833333333333
kashford,2022-11-21,at lunch,Team 2,31.4833333333333
kashford,2022-11-21,follow up,Team 2,0.05
kashford,2022-11-21,on call,Team 2,299.1
kashford,2022-11-21,scheduled break,Team 2,32.5666666666667
kashford,2022-11-28,acw,Team 2,38.9666666666667
kashford,2022-11-28,at lunch,Team 2,31.6833333333333
kashford,2022-11-28,escalation wait,Team 2,21.5833333333333
kashford,2022-11-28,follow up,Team 2,0.233333333333333
kashford,2022-11-28,on call,Team 2,312.716666666667
kashford,2022-11-28,scheduled break,Team 2,32.5333333333333
kashford,2022-11-28,tc issues,Team 2,1.18333333333333
kashford,2022-12-01,acw,Team 2,35.6
kashford,2022-12-01,follow up,Team 2,0.1
kashford,2022-12-01,on call,Team 2,191.7
kashford,2022-12-01,scheduled break,Team 2,16.7
kashford,2022-12-01,tc issues,Team 2,1.51666666666667
kashford,2022-12-05,acw,Team 2,59.65
kashford,2022-12-05,at lunch,Team 2,31.1166666666667
kashford,2022-12-05,follow up,Team 2,0.15
kashford,2022-12-05,on call,Team 2,319.1
kashford,2022-12-05,scheduled break,Team 2,32.8666666666667
kashford,2022-12-06,acw,Team 2,49.3833333333333
kashford,2022-12-06,at lunch,Team 2,31.9333333333333
kashford,2022-12-06,follow up,Team 2,0.283333333333333
kashford,2022-12-06,on call,Team 2,267.666666666667
kashford,2022-12-06,scheduled break,Team 2,33.2833333333333
kashford,2022-12-07,acw,Team 2,49.5666666666667
kashford,2022-12-07,at lunch,Team 2,31.7
kashford,2022-12-07,follow up,Team 2,0.233333333333333
kashford,2022-12-07,on call,Team 2,248.766666666667
kashford,2022-12-07,scheduled break,Team 2,33.6333333333333
kashford,2022-12-08,acw,Team 2,50.3166666666667
kashford,2022-12-08,at lunch,Team 2,31.8333333333333
kashford,2022-12-08,follow up,Team 2,0.183333333333333
kashford,2022-12-08,on call,Team 2,277.1
kashford,2022-12-08,scheduled break,Team 2,33.2
kashford,2022-12-09,acw,Team 2,41.3833333333333
kashford,2022-12-09,at lunch,Team 2,31.5333333333333
kashford,2022-12-09,escalation wait,Team 2,10.55
kashford,2022-12-09,follow up,Team 2,0.15
kashford,2022-12-09,on call,Team 2,265.433333333333
kashford,2022-12-09,scheduled break,Team 2,32.4166666666667
kashford,2022-12-12,acw,Team 2,58.5333333333333
kashford,2022-12-12,at lunch,Team 2,31.3166666666667
kashford,2022-12-12,follow up,Team 2,0.116666666666667
kashford,2022-12-12,on call,Team 2,270.366666666667
kashford,2022-12-12,scheduled break,Team 2,33.0166666666667
kashford,2022-12-13,acw,Team 2,48.0833333333333
kashford,2022-12-13,at lunch,Team 2,31.4833333333333
kashford,2022-12-13,escalation wait,Team 2,4.46666666666667
kashford,2022-12-13,follow up,Team 2,0.133333333333333
kashford,2022-12-13,on call,Team 2,214.966666666667
kashford,2022-12-13,scheduled break,Team 2,32.55
kashford,2022-12-14,acw,Team 2,33.1333333333333
kashford,2022-12-14,at lunch,Team 2,31.2666666666667
kashford,2022-12-14,follow up,Team 2,0.2
kashford,2022-12-14,on call,Team 2,281.816666666667
kashford,2022-12-14,scheduled break,Team 2,15.75
kashford,2022-12-14,tc issues,Team 2,6.35
kashford,2022-12-15,acw,Team 2,53.7166666666667
kashford,2022-12-15,at lunch,Team 2,32.0833333333333
kashford,2022-12-15,follow up,Team 2,0.1
kashford,2022-12-15,on call,Team 2,274.2
kashford,2022-12-15,scheduled break,Team 2,32.1333333333333
kashford,2022-12-15,tc issues,Team 2,4.45
kashford,2022-12-16,acw,Team 2,46.6333333333333
kashford,2022-12-16,at lunch,Team 2,31.8
kashford,2022-12-16,follow up,Team 2,0.216666666666667
kashford,2022-12-16,on call,Team 2,222.85
kashford,2022-12-16,scheduled break,Team 2,31.8166666666667
kashford,2022-12-19,acw,Team 2,44.4333333333333
kashford,2022-12-19,at lunch,Team 2,30.9333333333333
kashford,2022-12-19,escalation wait,Team 2,6.56666666666667
kashford,2022-12-19,follow up,Team 2,0.0333333333333333
kashford,2022-12-19,on call,Team 2,256.366666666667
kashford,2022-12-19,scheduled break,Team 2,46.2666666666667
kashford,2022-12-20,acw,Team 2,45.05
kashford,2022-12-20,at lunch,Team 2,31.55
kashford,2022-12-20,follow up,Team 2,0.15
kashford,2022-12-20,on call,Team 2,239.7
kashford,2022-12-20,scheduled break,Team 2,33.1
kastafford,2022-10-31,at a training session,Team 3,178.633333333333
kastafford,2022-10-31,scheduled break,Team 3,16.0166666666667
kastafford,2022-11-01,at a training session,Team 3,429.216666666667
kastafford,2022-11-01,at lunch,Team 3,52.4833333333333
kastafford,2022-11-01,scheduled break,Team 3,37.3
kastafford,2022-11-02,at a training session,Team 3,408.25
kastafford,2022-11-02,at lunch,Team 3,64.95
kastafford,2022-11-02,scheduled break,Team 3,31.5833333333333
kastafford,2022-11-03,at a training session,Team 3,266.733333333333
kastafford,2022-11-03,at lunch,Team 3,60.6166666666667
kastafford,2022-11-03,scheduled break,Team 3,31.9166666666667
kastafford,2022-11-04,at a training session,Team 3,357.166666666667
kastafford,2022-11-04,at lunch,Team 3,98.55
kastafford,2022-11-04,scheduled break,Team 3,32.3166666666667
kastafford,2022-11-07,acw,Team 3,46.3
kastafford,2022-11-07,at a training session,Team 3,203.416666666667
kastafford,2022-11-07,at lunch,Team 3,34.9833333333333
kastafford,2022-11-07,escalation wait,Team 3,1.03333333333333
kastafford,2022-11-07,follow up,Team 3,0.5
kastafford,2022-11-07,on call,Team 3,164.616666666667
kastafford,2022-11-07,scheduled break,Team 3,32.6333333333333
kastafford,2022-11-07,system issues,Team 3,4.93333333333333
kastafford,2022-11-08,acw,Team 3,66.2833333333333
kastafford,2022-11-08,at a training session,Team 3,127.783333333333
kastafford,2022-11-08,at lunch,Team 3,44.85
kastafford,2022-11-08,escalation wait,Team 3,21.6166666666667
kastafford,2022-11-08,follow up,Team 3,0.416666666666667
kastafford,2022-11-08,on call,Team 3,207.683333333333
kastafford,2022-11-08,scheduled break,Team 3,32.2166666666667
kastafford,2022-11-08,system issues,Team 3,4.35
kastafford,2022-11-09,acw,Team 3,52.8666666666667
kastafford,2022-11-09,at a training session,Team 3,132.016666666667
kastafford,2022-11-09,at lunch,Team 3,35.0166666666667
kastafford,2022-11-09,escalation wait,Team 3,4.35
kastafford,2022-11-09,follow up,Team 3,0.5
kastafford,2022-11-09,on call,Team 3,242.416666666667
kastafford,2022-11-09,scheduled break,Team 3,30.8333333333333
kastafford,2022-11-10,acw,Team 3,36.6833333333333
kastafford,2022-11-10,at a training session,Team 3,84.7333333333333
kastafford,2022-11-10,at lunch,Team 3,30.1166666666667
kastafford,2022-11-10,escalation wait,Team 3,50.6166666666667
kastafford,2022-11-10,follow up,Team 3,0.416666666666667
kastafford,2022-11-10,on call,Team 3,249.466666666667
kastafford,2022-11-10,scheduled break,Team 3,33.5666666666667
kastafford,2022-11-10,special assignment,Team 3,0.05
kastafford,2022-11-10,system issues,Team 3,1.85
kastafford,2022-11-11,acw,Team 3,41.9166666666667
kastafford,2022-11-11,at a training session,Team 3,133.766666666667
kastafford,2022-11-11,at lunch,Team 3,30.85
kastafford,2022-11-11,escalation wait,Team 3,27.5666666666667
kastafford,2022-11-11,follow up,Team 3,0.35
kastafford,2022-11-11,on call,Team 3,206.25
kastafford,2022-11-11,scheduled break,Team 3,23.9333333333333
kastafford,2022-11-13,acw,Team 3,20.1833333333333
kastafford,2022-11-13,at lunch,Team 3,30.05
kastafford,2022-11-13,escalation wait,Team 3,3.06666666666667
kastafford,2022-11-13,follow up,Team 3,0.683333333333333
kastafford,2022-11-13,on call,Team 3,227.916666666667
kastafford,2022-11-13,scheduled break,Team 3,30.25
kastafford,2022-11-14,acw,Team 3,11.7666666666667
kastafford,2022-11-14,at lunch,Team 3,30.1166666666667
kastafford,2022-11-14,escalation wait,Team 3,1.66666666666667
kastafford,2022-11-14,follow up,Team 3,0.616666666666667
kastafford,2022-11-14,on call,Team 3,349.016666666667
kastafford,2022-11-14,scheduled break,Team 3,30.3333333333333
kastafford,2022-11-15,acw,Team 3,11.8833333333333
kastafford,2022-11-15,at a training session,Team 3,0.266666666666667
kastafford,2022-11-15,at lunch,Team 3,30.5166666666667
kastafford,2022-11-15,follow up,Team 3,0.366666666666667
kastafford,2022-11-15,in a meeting,Team 3,108.616666666667
kastafford,2022-11-15,on call,Team 3,287.516666666667
kastafford,2022-11-15,scheduled break,Team 3,30.5833333333333
kastafford,2022-11-17,acw,Team 3,20.05
kastafford,2022-11-17,at lunch,Team 3,30.3833333333333
kastafford,2022-11-17,follow up,Team 3,0.283333333333333
kastafford,2022-11-17,in a meeting,Team 3,20.65
kastafford,2022-11-17,on call,Team 3,290.616666666667
kastafford,2022-11-17,scheduled break,Team 3,30.95
kastafford,2022-11-18,acw,Team 3,18.4333333333333
kastafford,2022-11-18,at lunch,Team 3,30.4
kastafford,2022-11-18,follow up,Team 3,0.7
kastafford,2022-11-18,on call,Team 3,349.383333333333
kastafford,2022-11-18,scheduled break,Team 3,30.6833333333333
kastafford,2022-11-20,acw,Team 3,10
kastafford,2022-11-20,at lunch,Team 3,30.4666666666667
kastafford,2022-11-20,follow up,Team 3,0.25
kastafford,2022-11-20,on call,Team 3,177.633333333333
kastafford,2022-11-20,scheduled break,Team 3,31.2
kastafford,2022-11-21,acw,Team 3,30.6333333333333
kastafford,2022-11-21,at lunch,Team 3,30.6833333333333
kastafford,2022-11-21,escalation wait,Team 3,15.45
kastafford,2022-11-21,follow up,Team 3,0.533333333333333
kastafford,2022-11-21,on call,Team 3,338.833333333333
kastafford,2022-11-21,scheduled break,Team 3,31.7166666666667
kastafford,2022-11-22,acw,Team 3,16.9666666666667
kastafford,2022-11-22,at lunch,Team 3,30.45
kastafford,2022-11-22,follow up,Team 3,0.25
kastafford,2022-11-22,on call,Team 3,306.066666666667
kastafford,2022-11-22,scheduled break,Team 3,30.8166666666667
kastafford,2022-11-23,acw,Team 3,21.45
kastafford,2022-11-23,coaching,Team 3,6.15
kastafford,2022-11-23,escalation wait,Team 3,25.6
kastafford,2022-11-23,follow up,Team 3,0.383333333333333
kastafford,2022-11-23,on call,Team 3,235.116666666667
kastafford,2022-11-23,scheduled break,Team 3,30.2666666666667
kastafford,2022-11-23,tc issues,Team 3,23.0833333333333
kastafford,2022-11-27,acw,Team 3,28.7166666666667
kastafford,2022-11-27,at lunch,Team 3,30.1
kastafford,2022-11-27,follow up,Team 3,0.116666666666667
kastafford,2022-11-27,on call,Team 3,219.75
kastafford,2022-11-27,scheduled break,Team 3,31.2833333333333
kastafford,2022-11-28,acw,Team 3,32
kastafford,2022-11-28,at lunch,Team 3,30.9
kastafford,2022-11-28,escalation wait,Team 3,25.6166666666667
kastafford,2022-11-28,follow up,Team 3,0.55
kastafford,2022-11-28,on call,Team 3,298.866666666667
kastafford,2022-11-28,scheduled break,Team 3,30.9166666666667
kastafford,2022-11-29,acw,Team 3,27.1833333333333
kastafford,2022-11-29,at lunch,Team 3,30.45
kastafford,2022-11-29,follow up,Team 3,0.183333333333333
kastafford,2022-11-29,on call,Team 3,295.083333333333
kastafford,2022-11-29,personal break,Team 3,2.08333333333333
kastafford,2022-11-29,scheduled break,Team 3,30.3333333333333
kastafford,2022-12-01,acw,Team 3,50.0333333333333
kastafford,2022-12-01,at lunch,Team 3,28.8833333333333
kastafford,2022-12-01,escalation wait,Team 3,0.383333333333333
kastafford,2022-12-01,follow up,Team 3,0.3
kastafford,2022-12-01,on call,Team 3,274.383333333333
kastafford,2022-12-01,scheduled break,Team 3,18.6833333333333
kastafford,2022-12-02,acw,Team 3,18.1833333333333
kastafford,2022-12-02,at lunch,Team 3,30.4
kastafford,2022-12-02,escalation wait,Team 3,0.0333333333333333
kastafford,2022-12-02,follow up,Team 3,0.233333333333333
kastafford,2022-12-02,on call,Team 3,284.283333333333
kastafford,2022-12-02,personal break,Team 3,7.1
kastafford,2022-12-02,scheduled break,Team 3,30.8166666666667
kastafford,2022-12-02,special assignment,Team 3,1.95
kastafford,2022-12-04,acw,Team 3,32.6166666666667
kastafford,2022-12-04,at lunch,Team 3,30.45
kastafford,2022-12-04,escalation wait,Team 3,13.35
kastafford,2022-12-04,follow up,Team 3,0.716666666666667
kastafford,2022-12-04,on call,Team 3,239.533333333333
kastafford,2022-12-04,scheduled break,Team 3,32
kastafford,2022-12-04,special assignment,Team 3,3.98333333333333
kastafford,2022-12-05,acw,Team 3,22.8666666666667
kastafford,2022-12-05,at a training session,Team 3,0.0166666666666667
kastafford,2022-12-05,at lunch,Team 3,30.6666666666667
kastafford,2022-12-05,follow up,Team 3,0.6
kastafford,2022-12-05,on call,Team 3,339.966666666667
kastafford,2022-12-05,scheduled break,Team 3,30.5166666666667
kastafford,2022-12-06,acw,Team 3,23.1166666666667
kastafford,2022-12-06,at lunch,Team 3,31.0833333333333
kastafford,2022-12-06,follow up,Team 3,0.666666666666667
kastafford,2022-12-06,on call,Team 3,288.066666666667
kastafford,2022-12-06,personal break,Team 3,3.9
kastafford,2022-12-06,scheduled break,Team 3,31.1833333333333
kastafford,2022-12-08,acw,Team 3,17.6333333333333
kastafford,2022-12-08,at lunch,Team 3,30.8666666666667
kastafford,2022-12-08,follow up,Team 3,0.316666666666667
kastafford,2022-12-08,on call,Team 3,338.933333333333
kastafford,2022-12-08,scheduled break,Team 3,30.9
kastafford,2022-12-09,acw,Team 3,15.95
kastafford,2022-12-09,at lunch,Team 3,31.0166666666667
kastafford,2022-12-09,follow up,Team 3,0.616666666666667
kastafford,2022-12-09,on call,Team 3,351.9
kastafford,2022-12-09,personal break,Team 3,3.25
kastafford,2022-12-09,scheduled break,Team 3,31.0666666666667
kastafford,2022-12-09,special assignment,Team 3,3.88333333333333
kastafford,2022-12-09,system issues,Team 3,0.416666666666667
kastafford,2022-12-09,tc issues,Team 3,5.03333333333333
kastafford,2022-12-11,acw,Team 3,24.3666666666667
kastafford,2022-12-11,at lunch,Team 3,31.1666666666667
kastafford,2022-12-11,follow up,Team 3,0.183333333333333
kastafford,2022-12-11,on call,Team 3,170.85
kastafford,2022-12-11,personal break,Team 3,1.68333333333333
kastafford,2022-12-11,scheduled break,Team 3,32.4833333333333
kastafford,2022-12-12,acw,Team 3,21.1166666666667
kastafford,2022-12-12,at lunch,Team 3,32.9
kastafford,2022-12-12,follow up,Team 3,0.366666666666667
kastafford,2022-12-12,in a meeting,Team 3,107.7
kastafford,2022-12-12,on call,Team 3,273.533333333333
kastafford,2022-12-12,scheduled break,Team 3,30.6833333333333
kastafford,2022-12-13,acw,Team 3,37.7333333333333
kastafford,2022-12-13,follow up,Team 3,0.483333333333333
kastafford,2022-12-13,in a meeting,Team 3,35
kastafford,2022-12-13,on call,Team 3,246.283333333333
kastafford,2022-12-13,personal break,Team 3,3.73333333333333
kastafford,2022-12-13,scheduled break,Team 3,63.0166666666667
kastafford,2022-12-16,acw,Team 3,20.5
kastafford,2022-12-16,at lunch,Team 3,31.3333333333333
kastafford,2022-12-16,follow up,Team 3,0.2
kastafford,2022-12-16,on call,Team 3,315.583333333333
kastafford,2022-12-16,personal break,Team 3,7.15
kastafford,2022-12-16,scheduled break,Team 3,32.5333333333333
kastafford,2022-12-18,acw,Team 3,27.4333333333333
kastafford,2022-12-18,at lunch,Team 3,30.5833333333333
kastafford,2022-12-18,escalation wait,Team 3,13.6333333333333
kastafford,2022-12-18,follow up,Team 3,0.45
kastafford,2022-12-18,on call,Team 3,232.466666666667
kastafford,2022-12-18,personal break,Team 3,1.8
kastafford,2022-12-18,scheduled break,Team 3,31.7
kastafford,2022-12-18,special assignment,Team 3,25.9666666666667
kastafford,2022-12-19,acw,Team 3,27.0333333333333
kastafford,2022-12-19,at lunch,Team 3,30.1666666666667
kastafford,2022-12-19,escalation wait,Team 3,4.43333333333333
kastafford,2022-12-19,follow up,Team 3,0.183333333333333
kastafford,2022-12-19,in a meeting,Team 3,20.8166666666667
kastafford,2022-12-19,on call,Team 3,361.283333333333
kastafford,2022-12-19,scheduled break,Team 3,32.1833333333333
kastafford,2022-12-20,acw,Team 3,9.61666666666667
kastafford,2022-12-20,at lunch,Team 3,31.8333333333333
kastafford,2022-12-20,follow up,Team 3,0.166666666666667
kastafford,2022-12-20,on call,Team 3,202.016666666667
kastafford,2022-12-20,scheduled break,Team 3,15.7666666666667
kiedavis,2022-10-03,acw,Team 1,1.6
kiedavis,2022-10-03,at lunch,Team 1,59.4333333333333
kiedavis,2022-10-03,follow up,Team 1,1.2
kiedavis,2022-10-03,on call,Team 1,139.616666666667
kiedavis,2022-10-03,scheduled break,Team 1,15.1833333333333
kiedavis,2022-10-03,special assignment,Team 1,11.5166666666667
kiedavis,2022-10-04,acw,Team 1,17.6
kiedavis,2022-10-04,at lunch,Team 1,65.8333333333333
kiedavis,2022-10-04,follow up,Team 1,1.23333333333333
kiedavis,2022-10-04,on call,Team 1,201.466666666667
kiedavis,2022-10-04,scheduled break,Team 1,27.2333333333333
kiedavis,2022-10-04,special assignment,Team 1,28.65
kiedavis,2022-10-05,acw,Team 1,19.1833333333333
kiedavis,2022-10-05,at lunch,Team 1,60.4333333333333
kiedavis,2022-10-05,escalation wait,Team 1,21.6666666666667
kiedavis,2022-10-05,follow up,Team 1,0.666666666666667
kiedavis,2022-10-05,on call,Team 1,199.4
kiedavis,2022-10-05,scheduled break,Team 1,31.8666666666667
kiedavis,2022-10-05,special assignment,Team 1,2.33333333333333
kiedavis,2022-10-06,acw,Team 1,75.0666666666667
kiedavis,2022-10-06,at lunch,Team 1,59.9833333333333
kiedavis,2022-10-06,escalation wait,Team 1,3.3
kiedavis,2022-10-06,follow up,Team 1,0.333333333333333
kiedavis,2022-10-06,on call,Team 1,171.166666666667
kiedavis,2022-10-06,scheduled break,Team 1,34
kiedavis,2022-10-06,special assignment,Team 1,63.6833333333333
kiedavis,2022-10-07,acw,Team 1,1.75
kiedavis,2022-10-07,at lunch,Team 1,0.0833333333333333
kiedavis,2022-10-07,escalation wait,Team 1,2.83333333333333
kiedavis,2022-10-07,follow up,Team 1,0.4
kiedavis,2022-10-07,on call,Team 1,61.3666666666667
kiedavis,2022-10-07,scheduled break,Team 1,15.25
kiedavis,2022-10-10,acw,Team 1,10.8666666666667
kiedavis,2022-10-10,at lunch,Team 1,60.8166666666667
kiedavis,2022-10-10,follow up,Team 1,1.03333333333333
kiedavis,2022-10-10,on call,Team 1,173.566666666667
kiedavis,2022-10-10,scheduled break,Team 1,16.0666666666667
kiedavis,2022-10-10,special assignment,Team 1,6.11666666666667
kiedavis,2022-10-11,acw,Team 1,15.95
kiedavis,2022-10-11,at lunch,Team 1,59.95
kiedavis,2022-10-11,escalation wait,Team 1,27.55
kiedavis,2022-10-11,follow up,Team 1,1.05
kiedavis,2022-10-11,on call,Team 1,215.266666666667
kiedavis,2022-10-11,scheduled break,Team 1,30.4666666666667
kiedavis,2022-10-11,special assignment,Team 1,32.75
kiedavis,2022-10-12,acw,Team 1,31.95
kiedavis,2022-10-12,at lunch,Team 1,60.8333333333333
kiedavis,2022-10-12,escalation wait,Team 1,2.5
kiedavis,2022-10-12,follow up,Team 1,0.766666666666667
kiedavis,2022-10-12,on call,Team 1,289.1
kiedavis,2022-10-12,scheduled break,Team 1,30.4
kiedavis,2022-10-13,acw,Team 1,40.65
kiedavis,2022-10-13,at a training session,Team 1,44.9833333333333
