UserId,Date,StatusKey,Code,Min,Code2
AVANYUSH,2022-11-27,on call,ATL Ops Sup 5,5.11666666666667,Team 1
AVANYUSH,2022-11-27,scheduled break,ATL Ops Sup 5,20.3666666666667,Team 1
AVANYUSH,2022-11-30,acw,ATL Ops Sup 5,3.83333333333333,Team 1
AVANYUSH,2022-11-30,follow up,ATL Ops Sup 5,0.0333333333333333,Team 1
AVANYUSH,2022-11-30,on call,ATL Ops Sup 5,28.95,Team 1
AVANYUSH,2022-11-30,scheduled break,ATL Ops Sup 5,17.3333333333333,Team 1
AVANYUSH,2022-12-01,at lunch,ATL Ops Sup 5,61.55,Team 1
AVANYUSH,2022-12-01,scheduled break,ATL Ops Sup 5,25.0166666666667,Team 1
AVANYUSH,2022-12-02,acw,ATL Ops Sup 5,1.86666666666667,Team 1
AVANYUSH,2022-12-02,follow up,ATL Ops Sup 5,0.0166666666666667,Team 1
AVANYUSH,2022-12-02,on call,ATL Ops Sup 5,13.0666666666667,Team 1
AVANYUSH,2022-12-02,scheduled break,ATL Ops Sup 5,15.9166666666667,Team 1
AVANYUSH,2022-12-02,tc issues,ATL Ops Sup 5,0.7,Team 1
AVANYUSH,2022-12-03,acw,ATL Ops Sup 5,2.25,Team 1
AVANYUSH,2022-12-03,at lunch,ATL Ops Sup 5,60.3333333333333,Team 1
AVANYUSH,2022-12-03,escalation wait,ATL Ops Sup 5,6.41666666666667,Team 1
AVANYUSH,2022-12-03,follow up,ATL Ops Sup 5,0.233333333333333,Team 1
AVANYUSH,2022-12-03,on call,ATL Ops Sup 5,28,Team 1
AVANYUSH,2022-12-03,scheduled break,ATL Ops Sup 5,31.0833333333333,Team 1
AVANYUSH,2022-12-04,acw,ATL Ops Sup 5,1.56666666666667,Team 1
AVANYUSH,2022-12-04,at lunch,ATL Ops Sup 5,62.5666666666667,Team 1
AVANYUSH,2022-12-04,escalation wait,ATL Ops Sup 5,5.06666666666667,Team 1
AVANYUSH,2022-12-04,follow up,ATL Ops Sup 5,0.0333333333333333,Team 1
AVANYUSH,2022-12-04,on call,ATL Ops Sup 5,11.6333333333333,Team 1
AVANYUSH,2022-12-04,scheduled break,ATL Ops Sup 5,15.9,Team 1
AVANYUSH,2022-12-04,tc issues,ATL Ops Sup 5,4.48333333333333,Team 1
AVANYUSH,2022-12-07,acw,ATL Ops Sup 5,3.51666666666667,Team 1
AVANYUSH,2022-12-07,follow up,ATL Ops Sup 5,0.116666666666667,Team 1
AVANYUSH,2022-12-07,on call,ATL Ops Sup 5,42.0666666666667,Team 1
AVANYUSH,2022-12-07,scheduled break,ATL Ops Sup 5,15.5666666666667,Team 1
AVANYUSH,2022-12-08,at lunch,ATL Ops Sup 5,24.8666666666667,Team 1
AVANYUSH,2022-12-08,scheduled break,ATL Ops Sup 5,8.43333333333333,Team 1
AVANYUSH,2022-12-09,acw,ATL Ops Sup 5,3.16666666666667,Team 1
AVANYUSH,2022-12-09,at lunch,ATL Ops Sup 5,66.7666666666667,Team 1
AVANYUSH,2022-12-09,escalation wait,ATL Ops Sup 5,13.85,Team 1
AVANYUSH,2022-12-09,follow up,ATL Ops Sup 5,0.3,Team 1
AVANYUSH,2022-12-09,on call,ATL Ops Sup 5,23.6666666666667,Team 1
AVANYUSH,2022-12-09,scheduled break,ATL Ops Sup 5,44.7,Team 1
AVANYUSH,2022-12-10,acw,ATL Ops Sup 5,3.55,Team 1
AVANYUSH,2022-12-10,at lunch,ATL Ops Sup 5,60.1,Team 1
AVANYUSH,2022-12-10,escalation wait,ATL Ops Sup 5,1.53333333333333,Team 1
AVANYUSH,2022-12-10,follow up,ATL Ops Sup 5,0.5,Team 1
AVANYUSH,2022-12-10,on call,ATL Ops Sup 5,19.2666666666667,Team 1
AVANYUSH,2022-12-10,scheduled break,ATL Ops Sup 5,33.5833333333333,Team 1
AVANYUSH,2022-12-11,acw,ATL Ops Sup 5,0.55,Team 1
AVANYUSH,2022-12-11,at lunch,ATL Ops Sup 5,62.8833333333333,Team 1
AVANYUSH,2022-12-11,escalation wait,ATL Ops Sup 5,3.61666666666667,Team 1
AVANYUSH,2022-12-11,follow up,ATL Ops Sup 5,0.0333333333333333,Team 1
AVANYUSH,2022-12-11,on call,ATL Ops Sup 5,1.08333333333333,Team 1
AVANYUSH,2022-12-11,scheduled break,ATL Ops Sup 5,16.1,Team 1
AVANYUSH,2022-12-14,escalation wait,ATL Ops Sup 5,13.8333333333333,Team 1
AVANYUSH,2022-12-14,follow up,ATL Ops Sup 5,0.3,Team 1
AVANYUSH,2022-12-14,on call,ATL Ops Sup 5,16.9666666666667,Team 1
AVANYUSH,2022-12-14,personal break,ATL Ops Sup 5,4,Team 1
AVANYUSH,2022-12-14,scheduled break,ATL Ops Sup 5,16.6833333333333,Team 1
AVANYUSH,2022-12-15,acw,ATL Ops Sup 5,7.76666666666667,Team 1
AVANYUSH,2022-12-15,at lunch,ATL Ops Sup 5,62.15,Team 1
AVANYUSH,2022-12-15,follow up,ATL Ops Sup 5,0.216666666666667,Team 1
AVANYUSH,2022-12-15,on call,ATL Ops Sup 5,56.5333333333333,Team 1
AVANYUSH,2022-12-15,scheduled break,ATL Ops Sup 5,31.1333333333333,Team 1
AVANYUSH,2022-12-16,acw,ATL Ops Sup 5,2.26666666666667,Team 1
AVANYUSH,2022-12-16,at lunch,ATL Ops Sup 5,61.1666666666667,Team 1
AVANYUSH,2022-12-16,escalation wait,ATL Ops Sup 5,2.36666666666667,Team 1
AVANYUSH,2022-12-16,follow up,ATL Ops Sup 5,0.55,Team 1
AVANYUSH,2022-12-16,on call,ATL Ops Sup 5,29.0833333333333,Team 1
AVANYUSH,2022-12-16,scheduled break,ATL Ops Sup 5,34.0166666666667,Team 1
AVANYUSH,2022-12-17,acw,ATL Ops Sup 5,3.13333333333333,Team 1
AVANYUSH,2022-12-17,at lunch,ATL Ops Sup 5,60.9166666666667,Team 1
AVANYUSH,2022-12-17,escalation wait,ATL Ops Sup 5,10.4,Team 1
AVANYUSH,2022-12-17,follow up,ATL Ops Sup 5,0.233333333333333,Team 1
AVANYUSH,2022-12-17,on call,ATL Ops Sup 5,38.0333333333333,Team 1
AVANYUSH,2022-12-17,scheduled break,ATL Ops Sup 5,39.9833333333333,Team 1
AVANYUSH,2022-12-18,acw,ATL Ops Sup 5,1.08333333333333,Team 1
AVANYUSH,2022-12-18,at lunch,ATL Ops Sup 5,62.5166666666667,Team 1
AVANYUSH,2022-12-18,follow up,ATL Ops Sup 5,0.0333333333333333,Team 1
AVANYUSH,2022-12-18,on call,ATL Ops Sup 5,10.15,Team 1
AVANYUSH,2022-12-18,scheduled break,ATL Ops Sup 5,34.3333333333333,Team 1
DHANCHETT,2022-10-04,acw,ATL Ops Sup 6,36.9,Team 2
DHANCHETT,2022-10-04,at lunch,ATL Ops Sup 6,30.6833333333333,Team 2
DHANCHETT,2022-10-04,escalation wait,ATL Ops Sup 6,0.116666666666667,Team 2
DHANCHETT,2022-10-04,follow up,ATL Ops Sup 6,0.583333333333333,Team 2
DHANCHETT,2022-10-04,on call,ATL Ops Sup 6,262.816666666667,Team 2
DHANCHETT,2022-10-04,scheduled break,ATL Ops Sup 6,30.2,Team 2
DHANCHETT,2022-10-05,acw,ATL Ops Sup 6,28.4666666666667,Team 2
DHANCHETT,2022-10-05,at lunch,ATL Ops Sup 6,31.95,Team 2
DHANCHETT,2022-10-05,escalation wait,ATL Ops Sup 6,0.0166666666666667,Team 2
DHANCHETT,2022-10-05,follow up,ATL Ops Sup 6,0.55,Team 2
DHANCHETT,2022-10-05,on call,ATL Ops Sup 6,281.216666666667,Team 2
DHANCHETT,2022-10-05,scheduled break,ATL Ops Sup 6,31.8,Team 2
